站點唯一 ID,站點 ID,站名,站點地址,經度,緯度
THB259363,259363,舊郵局,臺南市白河區中山路318-1號,120.41959,23.35569
THB259366,259366,北寧路(988餐廳),基隆市中正區北寧路71號,121.78296,25.1484
THB259367,259367,豐田村,屏東縣高樹鄉蕉陽路50號,120.575167,22.800048
THB259368,259368,豐安,南投縣水里鄉中山路二段551號,120.83704,23.82739
THB259369,259369,豐池,南投縣信義鄉臺21線105.7K,120.871819965301,23.5692099997046
THB259374,259374,醫院前,彰化縣彰化市延平里大埔路666號,120.54268,24.06827
THB259378,259378,雙龍國小,南投縣信義鄉光復巷4號(對面),120.95019,23.78511
THB259380,259380,藤湖,南投縣竹山鎮集山路2段676-1號,120.71184,23.780119
THB259387,259387,麗津醫院,彰化縣彰化市福安里華山路27號對面,120.542819973151,24.0744399967872
THB259390,259390,蘆厝,彰化縣埔鹽鄉員鹿路三段230號對面,120.44471,24.02228
THB259397,259397,麟洛國中,屏東縣麟洛鄉中山路2號,120.53584,22.64077
THB259401,259401,新興,花蓮縣富里鄉台九線307.5K,121.28518,23.22751
THB259404,259404,自來水公司玉里所,花蓮縣玉里鎮中華路339號對面,121.3168,23.342
THB259407,259407,田園民宿,花蓮縣玉里鎮三民里三軒31之12號對面,121.34473,23.42013
THB259408,259408,知本國小,臺東縣臺東市知本路三段124號,121.0544,22.706449
THB259410,259410,知本村,臺東縣臺東市知本路3段195號,121.052183,22.706687
THB259413,259413,鄉雲里,新北市板橋區四川路一段92號,121.459941,25.005072
THB259420,259420,新興里,臺東縣臺東市知本路3段335號,121.049106,22.707145
THB259421,259421,知本教會,臺東縣臺東市知本路3段518號(對面),121.04456,22.70735
THB259422,259422,東洋新村1,嘉義市東區文雅街301號前,120.48285,23.48211
THB259423,259423,東洋新村1,嘉義市東區文雅街301號前對面,120.48285,23.48211
THB259425,259425,東洋新村2,嘉義市東區文雅街文雅國小前,120.48706,23.48382
THB259426,259426,鎮樂,臺東縣卑南鄉溫泉路85號,121.0314,22.70294
THB259427,259427,東洋新村2,嘉義市東區文雅街文雅國小前,120.48713,23.48387
THB259428,259428,溫泉國小,臺東縣卑南鄉溫泉路291號,121.025561,22.698327
THB259429,259429,東洋新村3,嘉義市東區文雅街148號對面,120.48918,23.48289
THB259430,259430,東洋新村3,嘉義市東區文雅街148號,120.48911,23.48299
THB259432,259432,清覺寺,臺東縣卑南鄉溫泉村龍泉路103號,121.00489,22.69372
THB259434,259434,泓泉飯店,臺東縣卑南鄉泓泉飯店前路口,121.00016,22.69084
THB259438,259438,東台飯店,臺東縣卑南鄉溫泉村龍泉路147號,120.99636,22.69104
THB259441,259441,水利工作站,花蓮縣瑞穗鄉瑞祥村溫泉路一段255號,121.36615995641,23.4958100019322
THB259442,259442,水利工作站,花蓮縣瑞穗鄉瑞祥村溫泉路一段255號對面,121.366188291023,23.4956390628669
THB259443,259443,淨水廠,花蓮縣瑞穗鄉溫泉路,121.35368,23.49389
THB259444,259444,淨水廠,花蓮縣瑞穗鄉溫泉路,121.35367,23.49381
THB259445,259445,紅葉派出所,花蓮縣萬榮鄉紅葉村11號旁,121.344219956788,23.4952300018441
THB259446,259446,紅葉派出所,花蓮縣萬榮鄉紅葉村11號對面(未設站牌),121.344246232299,23.4951228657671
THB259468,259468,九塊厝,屏東縣潮州鎮中華路99-1號,120.561845,22.519044
THB259471,259471,十股,南投縣草屯鎮台14線,120.7738955,23.9838476
THB259472,259472,十股,彰化縣伸港鄉中興路二段197號(衛生所外人行道對面),120.486634,24.158849
THB259480,259480,下老埤,屏東縣內埔鄉壽比路118號,120.594209,22.631047
THB259481,259481,下見口,彰化縣線西鄉寓埔村中央路二段線西路10號前10公尺,120.466469974736,24.1343299962903
THB259488,259488,上西勢,屏東縣竹田鄉西勢村龍門路西勢高幹74-1,120.5241,22.62396
THB259490,259490,上德協,屏東縣長治鄉華友加油站對面,120.55394,22.69592
THB259491,259491,上樹,屏東縣內埔鄉大同路一段一號,120.568519,22.631915
THB259493,259493,口厝,彰化縣線西鄉寓埔村沿海路一段946號,120.4637462,24.1352823
THB259496,259496,士文溪,屏東縣枋寮鄉加祿高幹49,120.61078,22.34483
THB259498,259498,大同農場,彰化縣芳苑鄉路上高幹50對面,120.34709520482,23.8934505353825
THB259506,259506,大堀,南投縣草屯鎮新豐路與番田子路口南向10公尺處,120.679765,23.998981
THB259507,259507,國光橋,臺中市大里區國光路二段753號,120.679186,24.115917
THB259513,259513,小半山,南投縣南投市彰南路三段1430號,120.659382870561,23.9495311515958
THB259521,259521,工務段,南投縣南投市彰南路二段516號,120.6782696,23.9185353
THB259522,259522,中山國宅,屏東縣東港鎮船頭路25-213號,120.46398,22.46217
THB259525,259525,寶島時代村,南投縣草屯鎮博愛路386號,120.686255,23.985563
THB259526,259526,寶島時代村,南投縣草屯鎮博愛路386號對面,120.68633,23.98536
THB259533,259533,中圍子,彰化縣和美鎮犁盛里彰新路三段530號,120.52847,24.11466
THB259536,259536,中寮國宅,彰化縣和美鎮犁盛里彰新路三段236號,120.529241,24.10947
THB259539,259539,中興國中,南投縣南投市中興路309號對面,120.6934354,23.9318
THB259541,259541,五公寺,屏東縣恆春鎮恆南路58-1號,120.74619,21.99435
THB259543,259543,五和,屏東縣枋山鄉中山路三段84號,120.65885,22.24845
THB259545,259545,五溝水,屏東縣萬巒鄉五溝村德勝路成德高幹9電桿對面(去返程共用一支站牌，有停靠但無站牌),120.59896,22.59374
THB259546,259546,中興仁化路口,臺中市大里區中興路一段287號,120.691622,24.091416
THB259547,259547,大里仁愛醫院(國光路),臺中市大里區國光路二段386號,120.679865,24.1097908
THB259549,259549,仁壽里,屏東縣恆春鎮省北路二段38號,120.74158,22.0283
THB259553,259553,內獅國小,屏東縣枋山鄉內獅國小對面,120.6426,22.30398
THB259554,259554,內農食品科,屏東縣內埔鄉中山路25-3號正對面,120.63929,22.70487
THB259556,259556,內興里,南投縣南投市中興路中山幹 43 號電桿,120.6924672,23.9290193
THB259558,259558,六股(中正路),臺中市霧峰區中正路421號,120.691764,24.041752
THB259563,259563,太原,屏東縣枋寮鄉中山路三段39號對面,120.58807,22.4059
THB259567,259567,德芳中投路口,臺中市大里區德芳路1365號,120.672138,24.1021046
THB259585,259585,下竹田,屏東縣竹田鄉水源路竹南幹20對面 (空地),120.545867433721,22.5776577177483
THB259587,259587,下長興,屏東縣長治鄉長興路427之1號,120.51314,22.68131
THB259591,259591,繁昌村,屏東縣長治鄉中山路83號,120.5759,22.70576
THB259592,259592,上振興,屏東縣鹽埔鄉中正路67號,120.60876,22.72251
THB259593,259593,上船帆石,屏東縣恆春鎮停車場,120.818348,21.93605
THB259594,259594,上萬隆,屏東縣新埤鄉萬隆村九塊厝高幹95(空地)對面(去返程共用一支站牌，有停靠但無站牌),120.57209,22.50502
THB259595,259595,上樹,屏東縣內埔鄉大同路一段2-1號,120.5684,22.63167
THB259600,259600,大石村,南投縣國姓鄉中正路三段224-1號,120.8628317,23.9855923
THB259601,259601,大立紗廠,彰化縣和美鎮犁盛里彰新路二段290號,120.53495,24.09993
THB259603,259603,大同國小,彰化縣伸港鄉大同村彰新路七段725號,120.490922073132,24.1601791841966
THB259604,259604,大同路口,屏東縣內埔鄉中林路大同路口,120.59722,22.65141
THB259606,259606,大同農場,彰化縣芳苑鄉路上高幹50,120.347079975804,23.8936299966175
THB259618,259618,大區園,屏東縣長治鄉水源路159號旁,120.56075,22.69806
THB259622,259622,小半山,南投縣南投市彰南路三段1430號對面,120.6592603,23.9494092
THB259624,259624,山腳巷,臺中市霧峰區中正路342-1號,120.69321,24.03844
THB259626,259626,中小企銀,彰化縣彰化市光復里光復路118號對面,120.54127,24.08064
THB259627,259627,中山國宅,屏東縣東港鎮船頭路25-242號,120.46408,22.46235
THB259631,259631,中集公司,南投縣名間鄉員集路 臺16線1K,120.718079,23.833201
THB259635,259635,仁和國小,屏東縣林邊鄉中山路15號,120.51183,22.4381
THB259640,259640,內農側門,屏東縣內埔鄉忠孝路123號路口斜對面 堤防,120.640203,22.710004
THB259648,259648,太和,屏東縣內埔鄉大同路三段135號,120.57877,22.64294
THB259649,259649,屏東總圖,屏東縣屏東市大連路69號,120.498396,22.679567
THB259650,259650,文心南路口,臺中市大里區中投西路3段875號旁,120.670999,24.102034
THB259662,259662,王爺宮,彰化縣和美鎮和西里和線路157號,120.491346,24.115254
THB259664,259664,加祿國小,屏東縣枋山鄉加祿村會社127號,120.6209,22.32972
THB259665,259665,加祿堂,屏東縣枋山鄉加祿堂高幹93號,120.618452,22.331506
THB259666,259666,加祿堂營區,屏東縣枋山鄉加祿路161號加祿加油站前,120.61581,22.33417
THB259673,259673,半山,南投縣南投市彰南路二段628號,120.6775818,23.9215654
THB259685,259685,八張,南投縣集集鎮民生路5之4號,120.795203,23.828042
THB259688,259688,十股,南投縣草屯鎮平峰路107號同向,120.774686,23.983881
THB259697,259697,三星里,屏東縣潮州鎮四維路570號對面(去返程共用一支站牌，有停靠但無站牌),120.55202,22.55994
THB259700,259700,三座屋,屏東縣長治鄉長興路67號旁,120.52081,22.67906
THB259704,259704,下茅埔,南投縣國姓鄉中正路四段台14線46.8K,120.885012,23.984546
THB259705,259705,下見口,彰化縣線西鄉寓埔村中央路二段線西路343號前10公尺,120.466358746244,24.1341799411301
THB259706,259706,下茄荖,彰化縣芬園鄉芬草路二段280之65號對面,120.6455072,24.0107816
THB259707,259707,下振興,屏東縣鹽埔鄉中正東路26-2號,120.6171,22.72147
THB259709,259709,下莊,南投縣南投市省府路136號同向,120.682362,23.955363
THB259712,259712,上新庄子,屏東縣萬丹鄉萬新路521號,120.485998,22.564139
THB259714,259714,上萬隆,屏東縣新埤鄉萬隆村九塊厝高幹95(空地)對面(去返程共用一支站牌，有停靠但無站牌),120.572065,22.505122
THB259715,259715,上餉潭,屏東縣新埤鄉沿山公路萬隆高分39路口對面(去返程共用一支站牌，有停靠但無站牌),120.60476,22.47758
THB259716,259716,上頭溝水,屏東縣萬巒鄉三多路1-9號,120.56067,22.56747
THB259719,259719,土地廟,屏東縣萬巒鄉赤山村東山路20號(去返程共用一支站牌，有停靠但無站牌),120.615287,22.590437
THB259725,259725,大同路,屏東縣內埔鄉大同路四段龍泉高幹82(檳榔園),120.5867,22.65049
THB259726,259726,大同路,屏東縣內埔鄉大同路四段龍泉高幹82(檳榔園對面),120.58659,22.65052
THB259730,259730,大坪,南投縣集集鎮投27線15.1K,120.8186956,23.8251593
THB259736,259736,大順醫院,屏東縣潮州鎮三城路大順醫院對面,120.54984,22.54132
THB259744,259744,小灣,屏東縣恆春鎮墾丁路2號對面,120.805301,21.941685
THB259750,259750,進安公園,臺北市中山區八德路二段164號,121.53738,25.04608
THB259757,259757,中學路,南投縣南投市中學路與光榮北路口,120.694272,23.948974
THB259758,259758,中學路,南投縣南投市中學路與光榮北路口,120.694069,23.948874
THB259760,259760,五公寺,屏東縣恆春鎮恆南路57號,120.74616,21.99408
THB259771,259771,屏東總圖,屏東縣屏東市大連路70號,120.49814,22.67953
THB259776,259776,水圳,南投縣名間鄉彰南路112號,120.7000765,23.84185531
THB259782,259782,加祿火車站,屏東縣枋山鄉加祿村加祿4-3號,120.62212,22.3284
THB259787,259787,北墾丁,屏東縣恆春鎮墾丁路451號對面,120.79017,21.94621
THB259797,259797,三地門鄉公所,屏東縣三地門鄉中正路二段100號,120.65433,22.71592
THB259798,259798,三和村口,屏東縣鹽埔鄉三和路口60號之5對面堤防,120.62613,22.71262
THB259804,259804,下老埤,屏東縣內埔鄉壽比路133旁,120.59444,22.63139
THB259805,259805,下西勢,屏東縣竹田鄉西勢村光明路2號對面(去返程共用一支站牌，有停靠但無站牌),120.53003,22.619935
THB259808,259808,下振興,屏東縣鹽埔鄉中正東路26-2號對面,120.61719,22.72159
THB259814,259814,上成德,屏東縣萬巒鄉成德村利屋路2號(去返程共用一支站牌，有停靠但無站牌),120.596337681645,22.6124211002932
THB259817,259817,上振興,屏東縣鹽埔鄉中正路67號對面空地,120.60874,22.72263
THB259820,259820,口厝,彰化縣線西鄉寓埔村沿海路一段947號,120.46365,24.13529
THB259829,259829,大立紗廠,彰化縣和美鎮犁盛里彰新路二段新庄里彰新路283號,120.53503,24.0993
THB259830,259830,大同村,彰化縣伸港鄉大同村彰新路七段622號後20公尺,120.49439,24.15899
THB259836,259836,屏科大,屏東縣內埔鄉中林路15號,120.59563,22.64201
THB259839,259839,國光橋,臺中市大里區國光路2段473號,120.679533,24.1159962
THB259841,259841,大鵬灣2,屏東縣東港鎮大潭高幹４１,120.484496,22.45621246
THB259849,259849,工務段,南投縣南投市彰南路二段516號對面,120.67809,23.91873
THB259859,259859,中興新村,南投縣南投市虎山路1號對面,120.68492,23.956107
THB259860,259860,中興新村,南投縣南投市虎山路1號,120.685113,23.956095
THB259868,259868,五溝國小,屏東縣萬巒鄉五溝村西盛路89號對面(去返程共用一支站牌，有停靠但無站牌),120.59381,22.59118
THB259872,259872,內農側門,屏東縣內埔鄉忠孝路123號路口,120.63921,22.70994
THB259873,259873,內轆橋,南投縣南投市中正路386號對面,120.696476,23.943289
THB259874,259874,內轆橋,南投縣南投市中正路378號,120.696179,23.943328
THB259876,259876,六股(中正路),臺中市霧峰區中正路454號,120.6920139,24.04154122
THB259878,259878,公館,南投縣集集鎮民生路1之1號,120.7749887,23.82650836
THB259882,259882,工藝中心,南投縣草屯鎮中正路573-6號,120.691847,23.979785
THB259883,259883,日新村,屏東縣長治鄉三和路5號斜對面,120.593976,22.691881
THB259884,259884,日新國中,南投縣草屯鎮新豐路298號,120.679864,23.996637
THB259886,259886,水利會,南投縣草屯鎮草溪路795號對面,120.679411,23.972425
THB259887,259887,水尾子,南投縣南投市彰南路三段141號,120.6744161,23.9266251
THB259888,259888,水尾子,南投縣南投市彰南路三段141號對面,120.67432,23.92707
THB259892,259892,加祿堂營區,屏東縣枋山鄉加祿高幹79,120.61611,22.33423
THB259893,259893,玉泉社區,屏東縣鹽埔鄉玉泉路玉泉巷41之2號,120.61856,22.70823
THB259899,259899,酒廠,屏東縣內埔鄉北寧路448號,120.5671,22.62517
THB259900,259900,台電前,彰化縣芳苑鄉芳苑高幹168對面,120.3216,23.92303
THB259905,259905,市場前,南投縣集集鎮民生路177號,120.781661,23.826808
THB259907,259907,平林橋,南投縣南投市彰南路三段1505號對面,120.656969970643,23.9512599976399
THB259913,259913,永進社區,屏東縣恆春鎮南灣路680號,120.754975,21.972944
THB259914,259914,永豐里,南投縣南投市彰南路三段663號,120.669192,23.938172
THB259920,259920,田中橋,屏東縣麟洛鄉田中村中正路241號,120.522551087212,22.6414086479857
THB259924,259924,田寮里,南投縣集集鎮南投縣道152線55.1K,120.762009968291,23.8269699984566
THB259927,259927,甲寅,臺中市霧峰區中正路1069號,120.69932,24.0697
THB259930,259930,牛耳石雕公園,南投縣埔里鎮牛茸石雕公園路口對面,120.944957,23.9664889
THB259932,259932,份仔,屏東縣長治鄉復興路273號對面(去返程共用一支站牌，有停靠但無站牌),120.54318,22.68363
THB259934,259934,光華五路,南投縣南投市光華路與光華五路口,120.692427,23.952233
THB259936,259936,光華五路,南投縣南投市光華路56號對面,120.692447,23.952309
THB259944,259944,竹田,屏東縣竹田鄉忠義路15號,120.553663,22.589595
THB259947,259947,老埤鰻場,屏東縣內埔鄉老埤幹-59-1 科大路口,120.59661,22.64759
THB259948,259948,肉品市場,南投縣名間鄉彰南路名間幹175,120.695460351551,23.8534965626603
THB259957,259957,西路上,彰化縣芳苑鄉路平幹23對面,120.332979976057,23.8952899965577
THB259958,259958,西路上,彰化縣芳苑鄉路平幹23對面,120.33275274022,23.895356479862
THB259961,259961,吳厝前,南投縣集集鎮民生路64號,120.789253,23.829004
THB259963,259963,沙崙,屏東縣新埤鄉新埤村新中路新華段823對面 (空地),120.545598,22.476231
THB259966,259966,佳冬農校,屏東縣佳冬鄉佳和路1-6號,120.56342,22.40988
THB259972,259972,忠心崙,屏東縣內埔鄉美和村學人路93號,120.558116,22.596647
THB259975,259975,昌榮橋,南投縣國姓鄉中正路三段271之30號對面,120.8509276,23.9980371
THB259977,259977,東片村,屏東縣內埔鄉大同路四段27號斜對面(檳榔園),120.58297,22.6469
THB259981,259981,東港分局,屏東縣東港鎮東港消防隊旁,120.4608338,22.46316797
THB259983,259983,林邊,屏東縣林邊鄉中山路221號,120.515776,22.433669
THB259985,259985,虎頭山,屏東縣恆春鎮省北路二段216號對面,120.739177,22.033613
THB259987,259987,金山中學,新北市金山區中山路329號,121.6355784,25.2242256
THB259989,259989,長治,屏東縣長治鄉長興路205號,120.52727,22.67749
THB259990,259990,青山,屏東縣佳冬鄉大豐路3號對面空地,120.57059,22.434485
THB259991,259991,青年高中,臺中市大里區中興路一段298-1號,120.69416,24.089786
THB259996,259996,南王功,彰化縣芳苑鄉芳漢路301號公廁旁,120.33735,23.96079
THB260002,260002,南村里,南投縣埔里鎮臺14線53.5K,120.9395474,23.9653166
THB260004,260004,南門仔,臺中市東區臺中路430號,120.683599,24.124557
THB260007,260007,海生館轉乘站,屏東縣恆春鎮省北路５８０號對面,120.72202,22.0531
THB260017,260017,王爺厝,彰化縣鹿港鎮埔崙里鹿草路一段450號前50公尺,120.436663,24.065926
THB260018,260018,王爺厝,彰化縣鹿港鎮埔崙里鹿草路一段473號,120.4366202,24.0659992
THB260019,260019,王爺宮,彰化縣和美鎮和西里和線路151號前10公尺,120.4915231,24.1149964
THB260020,260020,仙林路,屏東縣潮州鎮光復路603號,120.53143,22.52402
THB260028,260028,半山,南投縣南投市彰南路二段671號,120.6775,23.92125
THB260030,260030,古苓溪,屏東縣枋山鄉竹坑巷13-2號,120.69949,22.15596
THB260036,260036,市鄉界,彰化縣彰化市安溪村彰鹿路南安里190號,120.5085955,24.0529548
THB260040,260040,民生國小,彰化縣彰化市民生里民生路383號,120.542133,24.084434
THB260048,260048,永豐里,南投縣南投市彰南路三段626號,120.669421,23.937167
THB260052,260052,田中,屏東縣車城鄉中山路160號,120.71421,22.07935
THB260055,260055,份仔,屏東縣長治鄉復興路273號,120.54329,22.68365
THB260056,260056,光華二路,南投縣南投市光華路35號對面,120.689948,23.954587
THB260057,260057,光華二路,南投縣南投市光華路35號對面,120.689939,23.954589
THB260061,260061,濁水,南投縣名間鄉車站路38號,120.7043557,23.83605777
THB260073,260073,竹南,屏東縣竹田鄉水源路竹南幹7對面 (空地),120.54456,22.57396
THB260076,260076,自由路,屏東縣屏東市自由公園東路口,120.49644,22.67361
THB260080,260080,役政署,南投縣南投市光明路21號,120.699226,23.93855
THB260081,260081,坑仔內,屏東縣恆春鎮坑內路37號,120.85388,21.91721
THB260082,260082,快官,彰化縣彰化市快官里彰南路五段98號對面,120.61457,24.06709
THB260084,260084,汾陽新村,屏東縣內埔鄉清涼路一段194之1號,120.624438,22.69373993
THB260089,260089,車城國小,屏東縣車城鄉中山路35號,120.713815,22.075107
THB260094,260094,和平里,南投縣集集鎮民生路285號,120.77747,23.826895
THB260096,260096,和美,彰化縣和美鎮和東里彰美路五段368號,120.49885,24.11183
THB260097,260097,坪林,南投縣草屯鎮中正路167號,120.76403,23.98565
THB260098,260098,坪林橋,南投縣南投市彰南路三段1505號,120.6567428,23.9512142
THB260100,260100,延平,屏東縣內埔鄉丰田村中正路453號,120.54118,22.63453
THB260105,260105,忠明南國光路口,臺中市南區忠明南路1265號前,120.682047,24.1192312
THB260106,260106,忠明南國光路口,臺中市南區忠明南路1272號前,120.68206,24.11899
THB260111,260111,東片村,屏東縣內埔鄉大同路四段27號,120.58292,22.64691
THB260118,260118,東寧市場,屏東縣內埔鄉東寧村南寧路120號,120.563481528205,22.6188144937109
THB260123,260123,四溝水,屏東縣萬巒鄉四溝村永平路100號對面(去返程共用一支站牌，有停靠但無站牌),120.580621,22.588338
THB260125,260125,外盤安,南投縣國姓鄉中山路臺電北埔高幹8電桿下,120.89491,23.98183
THB260135,260135,玉米中心,屏東縣內埔鄉大同路五段2號,120.59387,22.660124
THB260136,260136,生物中心,南投縣集集鎮民生東路14號,120.8015338,23.8296138
THB260137,260137,田中橋,屏東縣麟洛鄉田中村中正路241號對面(去返程共用一支站牌，有停靠但無站牌),120.522379967525,22.6414700009759
THB260138,260138,田尾,屏東縣恆春鎮省北路190-5號,120.74441,22.01412
THB260139,260139,田尾,屏東縣恆春鎮省北路464號,120.74429,22.01385
THB260142,260142,石牌坑,彰化縣彰化市福田里彰南路五段    499號,120.618292,24.059822
THB260145,260145,立人高中,臺中市大里區中興路二段159號（和泰汽車公司前）,120.68929,24.105695
THB260150,260150,名間國中,南投縣名間鄉彰南路 臺3線221.4K,120.697801,23.846362
THB260155,260155,好修里,彰化縣和美鎮好修里和港路426號前10公尺,120.4902718,24.1299022
THB260159,260159,尖山,屏東縣車城鄉尖山路25號,120.71439,22.11573
THB260160,260160,成德,屏東縣萬巒鄉成德村信敏路61號 (對面),120.60229,22.61077
THB260162,260162,竹子籟,南投縣國姓鄉臺14線48.5k,120.899454,23.981893
THB260163,260163,竹坑,屏東縣枋山鄉竹坑巷12-1號對面,120.70055,22.14482
THB260174,260174,役政署,南投縣南投市光明路21號對面,120.6991661,23.9386551
THB260182,260182,育華國小,彰化縣芳苑鄉芳漢路永興段512號前對面,120.33047,23.94651
THB260186,260186,車城農會,屏東縣車城鄉中山路8-3號(彰銀對面),120.713877,22.072336
THB260187,260187,八德東寧路口,臺北市松山區八德路四段216號,121.564582,25.048843
THB260189,260189,和美高中,彰化縣和美鎮和西里道周路608號前20公尺,120.491739,24.1119756
THB260192,260192,和興,屏東縣內埔鄉學人路678號,120.5635675,22.6065273
THB260197,260197,昌榮橋,南投縣國姓鄉中正路三段271之30號,120.85059,23.99802
THB260198,260198,明德高中(明德街),臺中市南區臺中路407之3號,120.684208,24.12088
THB260199,260199,枋寮醫院,屏東縣枋寮鄉中山路139號,120.59661,22.36433
THB260200,260200,東竹圍,彰化縣和美鎮地潭里彰新路六段314號,120.507042,24.143621
THB260201,260201,東竹圍,彰化縣和美鎮地潭里彰新路六段317號,120.50693,24.14368
THB260215,260215,林子頭,南投縣草屯鎮草溪路212號,120.67751,23.96746
THB260216,260216,林子頭,南投縣草屯鎮草溪路212號對面,120.6773685,23.9677095
THB260217,260217,林尾,南投縣集集鎮臺3線丙7K,120.76829,23.82521
THB260218,260218,武丁潭,屏東縣佳冬鄉大丰路1005號,120.55342,22.45365
THB260219,260219,社皮,屏東縣萬丹鄉社口村社皮路二段517號對面(去返程共用一支站牌，有停靠但無站牌),120.467931,22.61576
THB260221,260221,芳苑,彰化縣芳苑鄉永興幹1-1,120.318224726753,23.9254008011822
THB260222,260222,虎頭山,屏東縣恆春鎮省北路二段216號,120.739397,22.033708
THB260225,260225,長治,屏東縣長治鄉長興路3號,120.52764,22.67719
THB260227,260227,長興路,屏東縣長治鄉長興路389號,120.51681,22.68021
THB260234,260234,北勢寮,屏東縣枋寮鄉中山路73號,120.599303,22.36187002
THB260242,260242,酒廠,屏東縣內埔鄉北寧路448號對面檳榔園,120.56696,22.62511
THB260255,260255,永興,彰化縣芳苑鄉芳苑路永興段340號前,120.32807,23.94214
THB260256,260256,永興,彰化縣芳苑鄉芳苑路永興段340號前對面,120.32776,23.94215
THB260260,260260,玉環新村,屏東縣新埤鄉沿山公路萬隆高分21-1,120.59013,22.4964
THB260261,260261,田心,屏東縣麟洛鄉田心村登龍街2-1號,120.52258,22.63754
THB260264,260264,牛耳石雕公園,南投縣埔里鎮牛茸石雕公園路口,120.944717,23.96635
THB260268,260268,鄉公所,南投縣名間鄉彰南路475號,120.7029163,23.8376883
THB260275,260275,成德,屏東縣萬巒鄉成德村信敏路61號(去返程共用一支站牌，有停靠但無站牌),120.60221,22.61071
THB260276,260276,竹南,屏東縣竹田鄉水源路竹南幹7 (空地),120.54475,22.57388
THB260279,260279,老北勢,屏東縣內埔鄉富田村里義路86號對面(去返程共用一支站牌，有停靠但無站牌),120.54525,22.61727
THB260280,260280,老埤,屏東縣內埔鄉壽比路371號,120.59768,22.63272
THB260281,260281,自由路,屏東縣屏東市自由、公園路口(省立醫院),120.49626,22.67369
THB260285,260285,佑民醫院,南投縣草屯鎮太平路一段190號,120.681548,23.960371
THB260286,260286,佑民醫院,南投縣草屯鎮太平路一段190號對面,120.6813657,23.9603697
THB260289,260289,赤山,屏東縣萬巒鄉赤山村建興路25號 (對面),120.61137,22.5887
THB260297,260297,和美高中,彰化縣和美鎮和西里道周路725號,120.4913341,24.1127457
THB260300,260300,和興,屏東縣內埔鄉內田村學人路643號,120.56325,22.60609
THB260301,260301,和頭路口,彰化縣和美鎮嘉寶里彰新路五段16號前30公尺,120.5117,24.13165
THB260304,260304,忠心崙,屏東縣內埔鄉美和村學人路88之1號,120.55786,22.59591
THB260307,260307,枋山,屏東縣枋山鄉枋山村中山路四段84巷1-2號對向,120.65295,22.26225
THB260308,260308,枋山,屏東縣枋山鄉中山路四段24號,120.65314,22.26199
THB260312,260312,東和里,新北市瑞芳區中山路36號對面,121.803789,25.106377
THB260313,260313,東岸,屏東縣潮州鎮九塊厝幹60,120.567224,22.517862
THB260316,260316,東路上,彰化縣芳苑鄉上林路路上段426號前,120.33469,23.89193
THB260317,260317,東寧市場,屏東縣內埔鄉東寧村南寧路127號,120.56335,22.61882
THB260321,260321,松和公司,南投縣南投市南崗三路 臺3線210.8K,120.666104070988,23.9337500451455
THB260323,260323,武丁,屏東縣潮州鎮光復一路208-1號,120.531096531036,22.5163777789773
THB260324,260324,油車,彰化縣和美鎮湖內里彰新路六段431號,120.508358,24.147326
THB260332,260332,虎子坑,南投縣名間鄉彰南路287號對面,120.6942069,23.8604331
THB260338,260338,南勢橋,屏東縣枋山鄉加祿高幹180,120.63992,22.31051
THB260343,260343,建興寺,屏東縣枋寮鄉中山路二段190號,120.59585,22.38334
THB260344,260344,建興寺,屏東縣枋寮鄉中山路二段195號,120.595510299781,22.3836691541201
THB260351,260351,柯厝,彰化縣鹿港鎮海埔里鹿草路二段466號,120.4416705,24.0748464
THB260352,260352,洋子厝,彰化縣鹿港鎮洋厝里鹿草路三段469號,120.4505186,24.0989731
THB260353,260353,洞角,南投縣集集鎮洞角巷27號,120.80847,23.82949
THB260357,260357,苦苓腳,南投縣南投市彰南路三段850號對面,120.6674999,23.9420449
THB260358,260358,苦苓腳,南投縣南投市彰南路三段850號對面,120.667449,23.942096
THB260362,260362,軍功里,南投縣南投市中興路317號對面,120.696261,23.91937
THB260363,260363,軍功里,南投縣南投市中興路317號對面,120.6963056,23.9193957
THB260376,260376,海防部隊,彰化縣芳苑鄉永興幹9-1對面,120.32001,23.92876
THB260379,260379,祖祠路口,南投縣南投市彰南路二段407號對面,120.6794058,23.9156568
THB260380,260380,草屯,南投縣草屯鎮太平路254號,120.683872,23.976218
THB260384,260384,馬鞍山,屏東縣恆春鎮 南灣路387號核三廠大門,120.75735,21.9669
THB260390,260390,培英國小,彰化縣和美鎮塗厝里彰新路五段298號,120.51057,24.13423
THB260391,260391,培英國小,彰化縣和美鎮塗厝里彰新路五段345號前100公尺,120.51056,24.13407
THB260395,260395,御史里,南投縣草屯鎮中正路1086號,120.68794615665,23.9904179823926
THB260405,260405,犁盛里,彰化縣和美鎮犁盛里彰新路三段148號,120.52941,24.10755
THB260406,260406,硫磺村,屏東縣萬巒鄉四溝村光復路硫磺崎高分0電桿(空地),120.57393,22.57957
THB260408,260408,第三市場,臺中市南區臺中路116號,120.6834842,24.13297113
THB260410,260410,蚵寮路,彰化縣伸港鄉曾家村中山路 924號,120.4690926,24.1459771
THB260411,260411,連美工廠,彰化縣伸港鄉新港村新港路58號,120.487825,24.141671
THB260416,260416,勝利路口,屏東縣內埔鄉勝利路232號,120.56626,22.61979
