"公司統一編號","公司名稱","分公司統一編號","分公司名稱","分公司地址","分公司狀態","分公司核准設立日期","分公司最後核准變更日期"
"97161500","富利餐飲股份有限公司","51765400","淡水新市外送分公司","新北市淡水區新市一路3段176號","01","1070531","       "
"97161500","富利餐飲股份有限公司","51794708","宜蘭中山外送分公司","宜蘭縣宜蘭市中山路3段171號","01","1070611","       "
"97161500","富利餐飲股份有限公司","51806937","台北南昌分公司","臺北市中正區南昌路1段12號1之3樓","01","1070703","1110118"
"97161500","富利餐飲股份有限公司","51807210","桃園介壽分公司","桃園市八德區介壽路1段808號","01","1070704","1110118"
"97161500","富利餐飲股份有限公司","51862607","鳳山青年分公司","高雄市鳳山區青年路2段313號","01","1070806","1111125"
"97161500","富利餐飲股份有限公司","51883700","台中青海外送分公司","臺中市西屯區青海路1段113號","01","1070822","       "
"97161500","富利餐飲股份有限公司","51884503","彰化社頭外送分公司","彰化縣社頭鄉員集路2段294號","01","1070822","       "
"97161500","富利餐飲股份有限公司","51891309","嘉義民雄外送分公司","嘉義縣民雄鄉建國路2段299號","01","1070823","       "
"97161500","富利餐飲股份有限公司","51905900","台北成都二分公司","臺北市萬華區成都路60號","03","1080118","       "
"97161500","富利餐飲股份有限公司","51934193","台中福星分公司","臺中市西屯區福星北路1號","01","1080221","       "
"97161500","富利餐飲股份有限公司","53006284","台北石牌分公司","臺北市北投區東華街1段550號1、2、3樓","03","1000127","1071207"
"97161500","富利餐飲股份有限公司","53015811","台北南京東二分公司","臺北市松山區南京東路5段164號1樓","03","1000805","1010919"
"97161500","富利餐飲股份有限公司","53017114","台北雙連分公司","臺北市中山區民生西路9號","01","1000901","1071207"
"97161500","富利餐飲股份有限公司","53019648","板橋新埔分公司","新北市板橋區文化路1段421巷2號","01","1001027","1050530"
"97161500","富利餐飲股份有限公司","53021145","台北永春分公司","臺北市信義區忠孝東路5段297號地下1層","01","1001124","1110117"
"97161500","富利餐飲股份有限公司","53022518","台北南京西分公司","臺北市大同區南京西路22號地下1層","03","1001220","1020515"
"97161500","富利餐飲股份有限公司","53022524","南投草屯分公司","南投縣草屯鎮太平路2段235號","01","1001221","1110118"
"97161500","富利餐飲股份有限公司","53023299","新莊民安分公司","新北市新莊區民安路157之1號","03","1001230","1071207"
"97161500","富利餐飲股份有限公司","53028055","中港愛買分公司","臺中市西屯區中港路2段71號","03","1010328","1050530"
"97161500","富利餐飲股份有限公司","53087188","八德僑愛外送分公司","桃園市八德區介壽路2段1159號","01","0990826","1130816"
"97161500","富利餐飲股份有限公司","53115918","台中大坑外送分公司","臺中市北屯區東山路1段215之2號","01","0991210","1130816"
"97161500","富利餐飲股份有限公司","53331839","永和永貞外送分公司","新北市永和區永貞路20號1樓","01","1000421","1130816"
"97161500","富利餐飲股份有限公司","53337382","台南麻豆外送分公司","臺南市麻豆區中山路128之2號","01","1000511","1061027"
"97161500","富利餐飲股份有限公司","53338501","內湖成功二店外送分公司","臺北市內湖區成功路2段276號","01","1000516","1130816"
"97161500","富利餐飲股份有限公司","53537488","台中烏日外送分公司","臺中市烏日區中山路2段371號","01","1000920","1061027"
"97161500","富利餐飲股份有限公司","53560261","新竹新豐外送分公司","新竹縣新豐鄉新興路171號","01","1001206","1061027"
"97161500","富利餐飲股份有限公司","53656532","中壢元化分公司","桃園市中壢區元化路327號及六和路87號2樓之1","03","1010905","1021218"
"97161500","富利餐飲股份有限公司","53662767","屏東自由分公司","屏東縣屏東市自由路496號","01","1011220","1111128"
"97161500","富利餐飲股份有限公司","53664239","台北建國分公司","臺北市大安區信義路3段89號1樓","03","1020116","1040507"
"97161500","富利餐飲股份有限公司","53671610","台北莊敬分公司","臺北市信義區莊敬路336號1樓","01","1020527","1110117"
"97161500","富利餐飲股份有限公司","53673259","三峽北大分公司","新北市三峽區大學路150-3號","01","1020625","1050531"
"97161500","富利餐飲股份有限公司","53675221","桃園迴龍分公司","桃園市龜山區萬壽路1段166號","03","1020726","1050530"
"97161500","富利餐飲股份有限公司","53677608","高雄澄清分公司","高雄市三民區澄清路462號","03","1020906","       "
"97161500","富利餐飲股份有限公司","53755483","板橋府中外送分公司","新北市板橋區林園街1號","01","1010413","1100105"
"97161500","富利餐飲股份有限公司","53758828","宜蘭礁溪外送分公司","宜蘭縣礁溪鄉礁溪路六段166號","01","1010424","1061225"
"97161500","富利餐飲股份有限公司","53771054","高雄林園外送分公司","高雄市林園區林園北路322號","01","1010604","1081005"
"97161500","富利餐飲股份有限公司","53921645","楊梅埔心外送分公司","桃園市楊梅區埔心里永美路100號","01","1010810","1071004"
"97161500","富利餐飲股份有限公司","53939217","台中后里外送分公司","臺中市后里區后里里三豐路三段1132號","01","1011008","1071004"
"97161500","富利餐飲股份有限公司","53939223","南投埔里外送分公司","南投縣埔里鎮中山路2段292號","01","1011008","1061027"
"97161500","富利餐飲股份有限公司","53942753","桃園桃鶯外送分公司","桃園市桃園區桃鶯路118號","01","1011022","1071213"
"97161500","富利餐飲股份有限公司","53956762","屏東中正外送分公司","屏東縣屏東市仁愛里中正路514號","01","1011206","1071004"
"97161500","富利餐飲股份有限公司","54157577","高雄路竹外送分公司","高雄市路竹區中山路540號","01","1020116","1081005"
"97161500","富利餐飲股份有限公司","54167580","苗栗竹南外送分公司","苗栗縣竹南鎮竹南里博愛街119號","01","1020226","1071004"
"97161500","富利餐飲股份有限公司","54171331","台中大甲外送分公司","臺中市大甲區庄美里蔣公路279號","01","1020312","1071004"
"97161500","富利餐飲股份有限公司","54328782","雲林虎尾外送分公司","雲林縣虎尾鎮西安里林森路2段237號","01","1020606","1071005"
"97161500","富利餐飲股份有限公司","54329733","木新外送分公司","臺北市文山區木新路3段344號","01","1020611","1100903"
"97161500","富利餐飲股份有限公司","54372105","新莊幸福分公司","新北市新莊區幸福路763之6號","01","1021122","1050530"
"97161500","富利餐飲股份有限公司","54378987","彰化鹿港分公司","彰化縣鹿港鎮民權路243號","01","1030318","1050531"
"97161500","富利餐飲股份有限公司","54386810","土城金城分公司","新北市土城區金城路2段269號、271號","01","1030725","1110118"
"97161500","富利餐飲股份有限公司","54387347","斗六民生分公司","雲林縣斗六市民生南路169號","01","1030805","1050530"
"97161500","富利餐飲股份有限公司","54389035","泰山明志分公司","新北市泰山區明志路一段326號1、2樓","01","1030829","1050530"
"97161500","富利餐飲股份有限公司","54390976","新店中正分公司","新北市新店區中正路493-2號","03","1031013","1050601"
"97161500","富利餐飲股份有限公司","54391089","汐止中興分公司","新北市汐止區中興路169號1樓、2樓","01","1031014","1110117"
"97161500","富利餐飲股份有限公司","54392242","台中後車站分公司","臺中市東區復興路4段108號","01","1031103","1080808"
"97161500","富利餐飲股份有限公司","54392411","台中潭子分公司","臺中市潭子區勝利路311號","01","1031105","1050531"
"97161500","富利餐飲股份有限公司","54397680","新竹新豐分公司","新竹縣新豐鄉新興路163之5號","01","1040205","1080808"
"97161500","富利餐飲股份有限公司","54640398","鶯歌外送分公司","新北市鶯歌區國慶街159號","01","1021023","1130816"
"97161500","富利餐飲股份有限公司","54662456","台中山西外送分公司","臺中市北區賴興里山西路2段216號","01","1021230","1071005"
"97161500","富利餐飲股份有限公司","54682919","屏東潮州外送分公司","屏東縣潮州鎮三和里延平路161號","01","1030314","1071005"
"97161500","富利餐飲股份有限公司","54911693","高雄青海分公司","高雄市鼓山區青海路151號","01","1080507","1111125"
"97161500","富利餐飲股份有限公司","54911758","台北光復分公司","臺北市信義區光復南路465號","01","1080508","       "
"97161500","富利餐飲股份有限公司","54912525","美術中華外送分公司","高雄市鼓山區中華一路237號","01","1080604","       "
"97161500","富利餐飲股份有限公司","54912736","平鎮中豐外送分公司","桃園市平鎮區中豐路山頂段93號","01","1080613","       "
"97161500","富利餐飲股份有限公司","54914565","桃園中山二分公司","桃園市桃園區中山路444號1樓、446號1樓","01","1080812","       "
"97161500","富利餐飲股份有限公司","54914586","台中文心二分公司","臺中市北屯區文心路4段520號","01","1080808","       "
"97161500","富利餐飲股份有限公司","54914713","板橋雙十分公司","新北市板橋區雙十路2段170號、170之1號、170之2號","01","1080814","1121225"
"97161500","富利餐飲股份有限公司","54914761","桃園萬壽分公司","桃園市龜山區萬壽路2段1185號","01","1080815","       "
"97161500","富利餐飲股份有限公司","54915038","桃園大溪外送分公司","桃園市大溪區康莊路169號","01","1080826","       "
"97161500","富利餐飲股份有限公司","54915754","彰化秀水外送分公司","彰化縣秀水鄉彰水路2段659號","01","1080906","       "
"97161500","富利餐飲股份有限公司","54916058","內湖瑞光分公司","臺北市內湖區瑞光路292號","01","1080923","1110118"
"97161500","富利餐飲股份有限公司","54916070","台中文心三分公司","臺中市西屯區文心路3段119-1號","01","1080925","       "
"97161500","富利餐飲股份有限公司","54916085","高雄崇德分公司","高雄市左營區崇德路311號","01","1080925","       "
"97161500","富利餐飲股份有限公司","54916108","桃園大竹分公司","桃園市蘆竹區大竹路428之1號","01","1080925","       "
"97161500","富利餐飲股份有限公司","54916114","土城中央分公司","新北市土城區中央路2段174號1、2樓","01","1080925","1110118"
"97161500","富利餐飲股份有限公司","54917129","中壢站前外送分公司","桃園市中壢區中山路53號","01","1081021","       "
"97161500","富利餐飲股份有限公司","54917211","台中水湳外送分公司","臺中市北屯區中清路2段1208號","01","1081023","       "
"97161500","富利餐飲股份有限公司","54917227","三重三民外送分公司","新北市三重區三民街132-1號","01","1081023","1091230"
"97161500","富利餐飲股份有限公司","54917747","桃園大溪分公司","桃園市大溪區員林路1段199號","01","1081101","       "
"97161500","富利餐飲股份有限公司","54917866","嘉義民雄分公司","嘉義縣民雄鄉建國路1段239號","01","1081106","       "
"97161500","富利餐飲股份有限公司","54917872","板橋特區外送分公司","新北市板橋區實踐路135號","01","1081106","1091230"
"97161500","富利餐飲股份有限公司","54918324","桃園青埔外送分公司","桃園市中壢區領航北路2段79號","01","1081114","       "
"97161500","富利餐飲股份有限公司","54918529","台中公益分公司","臺中市西區公益路163號1、2樓","01","1081119","       "
"97161500","富利餐飲股份有限公司","54918653","高雄五甲外送分公司","高雄市鳳山區五甲三路65號","01","1081122","       "
"97161500","富利餐飲股份有限公司","70752968","高雄三多分公司","高雄市苓雅區三多三路二四六號一樓、二樓、三樓","03","0881022","0900227"
"97161500","富利餐飲股份有限公司","70752974","台北土城分公司","新北市土城區金城路三段10號","03","0881022","1010920"
"97161500","富利餐飲股份有限公司","70752989","台北南京分公司","臺北市南京東路五段八十二號一樓","03","0881022","       "
"97161500","富利餐飲股份有限公司","70754446","台北八德分公司","臺北市松山區八德路四段七二一號","03","0881108","       "
"97161500","富利餐飲股份有限公司","70754776","楊梅中山分公司","桃園市楊梅區中山北路二段6號1樓、2樓","03","0881110","1010919"
"97161500","富利餐飲股份有限公司","70754781","台中中港分公司","臺中市西屯區台中港路二段97號1、2樓","01","0881110","1010920"
"97161500","富利餐飲股份有限公司","70754797","高雄大順二分公司","高雄市三民區大順二路246號1、2樓","01","0881110","1111125"
"97161500","富利餐飲股份有限公司","70755661","南崁外送分公司","桃園市蘆竹區南崁里中正路144號1樓","01","0881118","1061030"
"97161500","富利餐飲股份有限公司","70755677","龍潭外送分公司","桃園市龍潭區北龍路183號","01","0881118","1061030"
"97161500","富利餐飲股份有限公司","70758013","高雄沿海分公司","高雄市小港區沿海一路145號","01","0881209","1071015"
"97161500","富利餐飲股份有限公司","70758148","苗栗頭份分公司","苗栗縣頭份市中華路1243、1245號1樓","01","0881210","1110118"
"97161500","富利餐飲股份有限公司","70761690","彰化中正分公司","彰化縣彰化市中正路1段561號1、2樓","03","0890112","1021218"
"97161500","富利餐飲股份有限公司","70766029","三峽外送分公司","新北市三峽區復興路36號1樓","01","0890308","1130813"
"97161500","富利餐飲股份有限公司","70767131","鳳山五甲二分公司","高雄市鳳山區五甲二路242號1、2樓","03","0890320","1021219"
"97161500","富利餐飲股份有限公司","70767792","沙鹿外送分公司","臺中市沙鹿區中山路417之6號1樓","01","0890327","1130826"
"97161500","富利餐飲股份有限公司","70769341","嘉義中興分公司","嘉義市西區中興路396號1樓","01","0890414","1050601"
"97161500","富利餐飲股份有限公司","70773078","大里國光分公司","臺中市大里區國光路2段75號1、2樓","01","0890518","1050601"
"97161500","富利餐飲股份有限公司","70775300","新竹民生外送分公司","新竹市民生路302號1樓","01","0890608","1130826"
"97161500","富利餐飲股份有限公司","70776011","蘆洲中正分公司","新北市蘆洲區中正路六十四號一、二樓及六十六號一、二樓","03","0890615","       "
"97161500","富利餐飲股份有限公司","70776814","台北和東外送分公司","臺北市大安區基隆路2段231號1樓","01","0890621","1100902"
"97161500","富利餐飲股份有限公司","70778030","高雄十全外送分公司","高雄市三民區十全一路371號1樓","01","0890706","1100603"
"97161500","富利餐飲股份有限公司","70782323","武陵外送分公司","桃園市桃園區中山路932號1樓","01","0890809","1061030"
"97161500","富利餐飲股份有限公司","70782359","民生中山外送分公司","臺北市民生東路1段10號1樓","01","0890810","1130826"
"97161500","富利餐飲股份有限公司","70783890","桃園中山分公司","桃園市桃園區中山路824至836號","03","0890830","1050530"
"97161500","富利餐飲股份有限公司","70783907","新竹林森外送分公司","新竹市東區林森路186號1樓","01","0890830","1070907"
"97161500","富利餐飲股份有限公司","70783913","圓環外送分公司","臺北市大同區重慶北路1段108號1樓","01","0890830","1070907"
"97161500","富利餐飲股份有限公司","70789070","台中工學外送分公司","臺中市南區復興路1段448號1樓","01","0891026","1050624"
"97161500","富利餐飲股份有限公司","70790695","龍潭北龍分公司","桃園市龍潭區北龍路309、309之1號1樓","01","0891120","1050531"
"97161500","富利餐飲股份有限公司","70793742","新竹竹北外送分公司","新竹縣竹北市中華路391號1樓","01","0891220","1050624"
"97161500","富利餐飲股份有限公司","70795164","南投埔里分公司","南投縣埔里鎮中正路340號","01","0910110","1050530"
"97161500","富利餐飲股份有限公司","70806492","基隆長庚外送分公司","基隆市安樂區麥金路166號1樓","01","0900418","1101117"
"97161500","富利餐飲股份有限公司","70811565","西湖外送分公司","臺北市內湖區內湖路1段381號1樓","01","0900627","1100902"
"97161500","富利餐飲股份有限公司","70811571","林口外送分公司","桃園市龜山區復興一路290號1樓","01","0900627","1100902"
"97161500","富利餐飲股份有限公司","70813058","台中大甲分公司","臺中市大甲區平安里經國路472號","03","0900717","1021218"
"97161500","富利餐飲股份有限公司","70813923","頭份外送分公司","苗栗縣頭份市中華路1187號","01","0900802","1050624"
"97161500","富利餐飲股份有限公司","70815773","高雄蛋撻分公司","高雄市前鎮區千富街241巷16號","03","0900821","0951106"
"97161500","富利餐飲股份有限公司","70817239","楠梓外送分公司","高雄市楠梓區後昌路614號1樓","01","0900906","1130826"
"97161500","富利餐飲股份有限公司","70821698","台北中山二分公司","臺北市中山區南京東路3段222號4樓","01","0901029","1071207"
"97161500","富利餐飲股份有限公司","70827721","永康外送分公司","臺南市永康區中山北路11號1樓","01","0901231","1130826"
"97161500","富利餐飲股份有限公司","80021180","裕民外送分公司","新北市土城區裕民路189號1樓","01","0920507","1100902"
"97161500","富利餐飲股份有限公司","80029057","桃園經國一分公司","桃園市桃園區新埔里大興西路一段108號1、2樓","03","0920826","1050531"
"97161500","富利餐飲股份有限公司","80029465","桃園經國分公司","桃園市桃園區新埔里大興西路一段106號1、2樓","03","0920825","1050530"
"97161500","富利餐飲股份有限公司","80032412","台北市台大分公司","臺北市大安區新生南路3段96之1號1樓、96之2號1樓","03","0921021","0950801"
"97161500","富利餐飲股份有限公司","80032428","中和連城分公司","新北市中和區連城路349號1樓","03","0921021","1071207"
"97161500","富利餐飲股份有限公司","80032433","土城裕民分公司","新北市土城區裕民路174號1樓、176號1樓","03","0921021","1011129"
"97161500","富利餐飲股份有限公司","80032449","淡水中山分公司","新北市淡水區中山北路一段151號1、2樓、153號1、2樓","01","0921021","1111128"
"97161500","富利餐飲股份有限公司","80032638","台北信義二分公司","臺北市信義區市府路四十五號地下一層","03","0921027","1010919"
"97161500","富利餐飲股份有限公司","80033469","台中烏日分公司","臺中市烏日區中山路一段450號","01","0921113","1110118"
"97161500","富利餐飲股份有限公司","80202078","屏東民生外送分公司","屏東縣屏東市民生路188之1號1樓","01","0920613","1130826"
"97161500","富利餐飲股份有限公司","80330279","羅東外送分公司","宜蘭縣羅東鎮興東路107號1樓","01","0910326","1050624"
"97161500","富利餐飲股份有限公司","80335035","台中沙鹿分公司","臺中市沙鹿區沙田路127、127之1號","01","0910603","1050531"
"97161500","富利餐飲股份有限公司","80336533","內壢外送分公司","桃園市中壢區中華路1段350號1樓","01","0910618","1050624"
"97161500","富利餐飲股份有限公司","80339932","新竹竹東分公司","新竹縣竹東鎮長春路3段130號","01","0910806","1110118"
"97161500","富利餐飲股份有限公司","80340086","竹東長春外送分公司","新竹縣竹東鎮忠孝里長春路3段119號1樓","01","0910808","1071004"
"97161500","富利餐飲股份有限公司","80342253","台東新生分公司","臺東縣臺東市新生路158號","01","0910828","1111128"
"97161500","富利餐飲股份有限公司","80342900","新營外送分公司","臺南市新營區延平路28號","01","0910912","1130826"
"97161500","富利餐飲股份有限公司","80344576","彰化外送分公司","彰化縣彰化市中山路2段264號1樓","01","0911008","1050624"
"97161500","富利餐飲股份有限公司","80345168","信義外送分公司","臺北市信義區基隆路1段422號1樓","01","0911014","1100902"
"97161500","富利餐飲股份有限公司","80345625","北投光明分公司","臺北市北投區泉源路3之1號","01","0911018","1110117"
"97161500","富利餐飲股份有限公司","80347428","北投光明一分公司","臺北市北投區泉源路3之1號3、4樓","01","0911114","1110118"
"97161500","富利餐飲股份有限公司","80348171","宜蘭外送分公司","宜蘭縣宜蘭市神農路1段150號1樓","01","0911125","1050624"
"97161500","富利餐飲股份有限公司","80352110","台北內湖一分公司","臺北市內湖區內湖路1段230號2樓","01","0920103","1110118"
"97161500","富利餐飲股份有限公司","80352126","台北內湖二分公司","臺北市內湖區內湖路1段232號","01","0920103","1110118"
"97161500","富利餐飲股份有限公司","80352131","台北內湖分公司","臺北市內湖路1段230號","01","0920103","1110117"
"97161500","富利餐飲股份有限公司","80354412","太平中山分公司","臺中市太平區新高里中山路4段26之6號","01","0920214","1050601"
"97161500","富利餐飲股份有限公司","80358389","台東外送分公司","臺東縣臺東市中山路240號","01","0920418","1130826"
"97161500","富利餐飲股份有限公司","80514699","潭子外送分公司","臺中市潭子區中山路2段291號1樓","01","0920902","1050624"
"97161500","富利餐飲股份有限公司","80541099","基隆外送分公司","基隆市仁愛區仁一路93號","01","0921112","1101117"
"97161500","富利餐飲股份有限公司","80659744","台中大雅分公司","臺中市大雅區文雅里20鄰中清路3段1215號2樓","01","0921231","1061027"
"97161500","富利餐飲股份有限公司","82947975","新莊民安外送分公司","新北市新莊區民安西路379號","01","1091203","       "
"97161500","富利餐飲股份有限公司","82948405","內壢中園外送分公司","桃園市中壢區中園路139號","01","1091210","       "
"97161500","富利餐飲股份有限公司","83005298","彰化二林外送分公司","彰化縣二林鎮仁愛路572號","01","1120313","       "
"97161500","富利餐飲股份有限公司","83111164","宜蘭礁溪分公司","宜蘭縣礁溪鄉礁溪路5段67號1、2樓","01","1090818","1110118"
"97161500","富利餐飲股份有限公司","83111381","汐止忠孝東外送分公司","新北市汐止區忠孝東路469號","01","1090824","       "
"97161500","富利餐飲股份有限公司","83111397","台中崇德分公司","臺中市北屯區崇德路3段463號","01","1090824","1110118"
"97161500","富利餐飲股份有限公司","83132317","台中清水外送分公司","臺中市清水區中山路186號","01","1091020","       "
"97161500","富利餐飲股份有限公司","83140153","高雄橋頭外送分公司","高雄市橋頭區白樹路41號","01","1090730","1091230"
"97161500","富利餐飲股份有限公司","83140490","台北東湖三分公司","臺北市內湖區東湖路138號1、2樓","01","1090805","1110118"
"97161500","富利餐飲股份有限公司","83158771","永康鹽行外送分公司","臺南市永康區中正南路829號","01","1091106","       "
"97161500","富利餐飲股份有限公司","83159125","南港昆陽外送分公司","臺北市南港區忠孝東路6段326號","01","1090928","1091230"
"97161500","富利餐飲股份有限公司","83173251","基隆復興外送分公司","基隆市中山區復興路95之5號","01","1091105","       "
"97161500","富利餐飲股份有限公司","83173724","嘉義吳鳳南外送分公司","嘉義市東區吳鳳南路311號","01","1091116","       "
"97161500","富利餐飲股份有限公司","83173858","雲林北港分公司","雲林縣北港鎮華南路36號","01","1091117","       "
"97161500","富利餐飲股份有限公司","83189373","板橋忠孝分公司","新北市板橋區忠孝路21號","01","1091012","       "
"97161500","富利餐飲股份有限公司","83245918","景美外送分公司","臺北市文山區景興路143號","01","1100119","1130815"
"97161500","富利餐飲股份有限公司","83404886","桃園高鐵數位旗艦分公司","桃園市中壢區高鐵北路1段6號","03","1091130","       "
"97161500","富利餐飲股份有限公司","83404909","台中中清分公司","臺中市北屯區中清路2段915號、917號","01","1091130","       "
"97161500","富利餐飲股份有限公司","83504793","新北鶯歌分公司","新北市鶯歌區建國路153號","01","1090113","       "
"97161500","富利餐飲股份有限公司","83523932","新店安康分公司","新北市新店區安康路2段60號1、2樓","01","1090324","1110118"
"97161500","富利餐飲股份有限公司","83526656","高雄覺民外送分公司","高雄市三民區覺民路228號","01","1081204","1091230"
"97161500","富利餐飲股份有限公司","83530547","台中雙十外送分公司","臺中市北區雙十路2段47-3號","01","1081217","       "
"97161500","富利餐飲股份有限公司","83695456","中和員山分公司","新北市中和區員山路202號1、2樓、204號1、2樓","01","1090616","       "
"97161500","富利餐飲股份有限公司","83782466","台南仁德外送分公司","臺南市仁德區中正路2段1221號","01","1090722","       "
"97161500","富利餐飲股份有限公司","83782487","苗栗南苗外送分公司","苗栗縣苗栗市中正路1208號","01","1090722","1091230"
"97161500","富利餐飲股份有限公司","83788356","彰化北斗分公司","彰化縣北斗鎮中山路2段40號","01","1090430","1110118"
"97161500","富利餐飲股份有限公司","83788433","高雄大社外送分公司","高雄市大社區中山路227號","01","1090430","1091230"
"97161500","富利餐飲股份有限公司","84306048","三重正義外送分公司","新北市三重區正義北路213號","01","0820319","1071109"
"97161500","富利餐飲股份有限公司","84306504","台北漢口分公司","臺北市中正區黎明里漢口街1段50號1-4樓","03","0820428","1010920"
"97161500","富利餐飲股份有限公司","84306791","高雄八德分公司","高雄市新興區中山一路３００號１、２、３樓","03","0820526","0950410"
"97161500","富利餐飲股份有限公司","84307433","北投外送分公司","臺北市北投區中央南路1段121號","01","0820714","1100910"
"97161500","富利餐飲股份有限公司","84308051","石牌外送分公司","臺北市北投區致遠一路1段103號","01","0820913","1070907"
"97161500","富利餐飲股份有限公司","84308215","中壢中美外送分公司","桃園市中壢區中美路2段62號1樓","01","0820929","1050624"
"97161500","富利餐飲股份有限公司","84308307","新莊外送分公司","新北市新莊區全泰里新泰路191號1樓","01","0821014","1070907"
"97161500","富利餐飲股份有限公司","84308524","台中復興外送分公司","臺中市南區復興路3段270號","01","0821027","1050624"
"97161500","富利餐飲股份有限公司","84308947","士林外送分公司","臺北市士林區中正路385號1樓","01","0821207","1130624"
"97161500","富利餐飲股份有限公司","84309072","桃園中正外送分公司","桃園市桃園區中正路420號","01","0821216","1050624"
"97161500","富利餐飲股份有限公司","84310465","大雅外送分公司","臺中市北區中清路1段326號","01","0830401","1100618"
"97161500","富利餐飲股份有限公司","84310839","板橋中山外送分公司","新北市板橋區長壽里三民路2段73號1樓","01","0830429","1070907"
"97161500","富利餐飲股份有限公司","84311507","蘆洲外送分公司","新北市蘆洲區中正路241號","01","0830607","1100910"
"97161500","富利餐飲股份有限公司","84311859","西屯外送分公司","臺中市西屯區福星路610號1樓","01","0830628","1050624"
"97161500","富利餐飲股份有限公司","84311963","土城外送分公司","新北市土城區中央路2段350號","01","0830709","1050624"
"97161500","富利餐飲股份有限公司","86381507","龍江外送分公司","臺北市中山區龍江路307號","01","0801114","1100105"
"97161500","富利餐飲股份有限公司","86382203","師大外送分公司","臺北市大安區師大路86巷2號","01","0810115","1071109"
"97161500","富利餐飲股份有限公司","86382219","興隆外送分公司","臺北市文山區興隆路2段317號","01","0810115","1100105"
"97161500","富利餐飲股份有限公司","86382528","大安外送分公司","臺北市大安區大安路2段47號","01","0810228","1071109"
"97161500","富利餐飲股份有限公司","86382745","木柵外送分公司","臺北市文山區木柵路2段137號1樓","01","0810323","1100910"
"97161500","富利餐飲股份有限公司","86382766","永和中正外送分公司","新北市永和區中正路234號1樓","01","0810323","1070907"
"97161500","富利餐飲股份有限公司","86383131","鳳山中山分公司","高雄市鳳山區興仁里中山路215號","01","0810424","1071015"
"97161500","富利餐飲股份有限公司","86383580","萬大外送分公司","臺北市萬華區萬大路202號1樓","01","0810612","1100910"
"97161500","富利餐飲股份有限公司","86383879","新店外送分公司","新北市新店區北新路1段341號1樓","01","0810709","1100105"
"97161500","富利餐飲股份有限公司","86384265","桃園縣府分公司","桃園市桃園區光興里中山路486號","03","0810810","0980723"
"97161500","富利餐飲股份有限公司","86384286","南昌外送分公司","臺北市中正區牯嶺街19號1樓","01","0810810","1100105"
"97161500","富利餐飲股份有限公司","86384672","中和員山外送分公司","新北市中和區員山路199號","01","0810827","1100910"
"97161500","富利餐飲股份有限公司","86384856","中和連城外送分公司","新北市中和區連城路21號1樓","01","0810909","1100603"
"97161500","富利餐飲股份有限公司","86385644","板橋中正外送分公司","新北市板橋區中正路256號1樓","01","0811106","1050624"
"97161500","富利餐飲股份有限公司","86385763","屏東逢甲分公司","屏東縣屏東市武廟里逢甲路72號1、2樓","01","0811120","1071015"
"97161500","富利餐飲股份有限公司","89140216","高雄中華外送分公司","高雄市前金區中華三路128號","01","1111229","       "
"97161500","富利餐飲股份有限公司","89169233","新竹新埔外送分公司","新竹縣新埔鎮中正路482號1樓","01","1111219","1130816"
"97161500","富利餐飲股份有限公司","89171596","富利餐飲股份有限公司龍潭中興外送分公司","桃園市龍潭區中興路491-7號","01","1120117","       "
"97161500","富利餐飲股份有限公司","89180069","新營復興分公司","臺南市新營區復興路636號","01","1120118","       "
"97161500","富利餐飲股份有限公司","89282474","高雄左營外送分公司","高雄市左營區左營大路8之4號1樓","01","0830809","1100603"
"97161500","富利餐飲股份有限公司","89282946","高雄瑞隆外送分公司","高雄市前鎮區瑞隆路535號1樓","01","0830903","1050624"
"97161500","富利餐飲股份有限公司","89283614","淡水外送分公司","新北市淡水區中正東路71之8號1樓","01","0831017","1071109"
"97161500","富利餐飲股份有限公司","89388146","永吉外送分公司","臺北市南港區永吉路540號","01","0840117","1070907"
"97161500","富利餐飲股份有限公司","89389052","東湖外送分公司","臺北市內湖區康樂街91號","01","0960720","1050826"
"97161500","富利餐飲股份有限公司","89390311","台中美村外送分公司","臺中市西區美村路1段193號","01","0840227","1050624"
"97161500","富利餐飲股份有限公司","89394457","大直外送分公司","臺北市中山區北安路552號1樓","01","0840515","1100910"
"97161500","富利餐飲股份有限公司","89395619","台南金華外送分公司","臺南市南區新興路361號1樓","01","0840601","1101117"
"97161500","富利餐飲股份有限公司","89398432","鳳山外送分公司","高雄市鳳山區立志街110號","01","0840719","1081005"
"97161500","富利餐飲股份有限公司","89399045","景美分公司","臺北市文山區景興路191號2樓及193號1樓","03","0840727","1060619"
"97161500","富利餐飲股份有限公司","89399122","大里外送分公司","臺中市大里區內新里中興路2段348-1號","01","0840727","1071109"
"97161500","富利餐飲股份有限公司","89399333","嘉義民族外送分公司","嘉義市西區民族路534號","01","0840801","1130816"
"97161500","富利餐飲股份有限公司","89400198","台南長榮分公司","臺南市東區長榮路3段2號及4號","03","0840811","1050624"
"97161500","富利餐飲股份有限公司","89400351","桃園八德外送分公司","桃園市八德區介壽路1段841號1樓","01","0840812","1070907"
"97161500","富利餐飲股份有限公司","89402668","台中北屯外送分公司","臺中市北屯區昌平路1段336號1樓","01","0840919","1100603"
"97161500","富利餐飲股份有限公司","89403028","新生外送分公司","臺北市中正區新生南路1段52之1號1樓","01","0840926","1100603"
